text,label,label_id
U ka fumana monna ea 'MILENG' joang?,negative,0
Lilemo tse ntle le tse mpe li felile.,negative,0
Batho ba tla ba toropong.,negative,0
Mosali o shoa ke stroke ka sethuthuthu sa hae.,negative,0
Setho se secha ka ho fetisisa sa Ntlo ea Baemeli ke molulasetulo oa KEKHETHANE.,negative,0
Lefatše la ba khopo le tletse bokhopo.,negative,0
Naha ena ke naha e nang le baahi ba bangata ka ho fetisisa Afrika.,positive,2
Mapolesa a itokisetsa ho hlasela mapolesa a Kenya.,positive,2
Mosali oa Moshe le bana ba hae ba ile ba fuoa mpho ea Moshe.,negative,0
Mapolesa a Pakistan a sebetsa ka thata.,negative,0
Bana ba nthatang ba tla bona 'mè feela.,negative,0
"""MUSH le MOTLAKASE ba na le lintho tsohle tse lokelang ho etsoa naheng ea ba phelang"".",positive,2
U ka fumana karabo ea thapelo ea hoseng joang?,negative,0
Thapelo ke thapelo e tletseng thabo le thabo.,negative,0
Sebooli ke 'mokhoa o lokelang ho bonoa',negative,0
Ngoana ea tsoetsoeng a holofetse ke ngoana ea lulang setsing sa mafu a kelello.,negative,0
Ntho feela e sa lokelang ho ba mohopolo o motle ke ho fumana o motle.,positive,2
Sistimi ea mekha e meraro e matsohong a paramente ea TSOARETSOENG.,negative,0
Curriculum vitae ea sekolo ke,positive,2
Kamano le kamano pakeng tsa banna bana ba babeli ke senotlolo sa katleho ea kamano le kamano.,negative,0
Ngoana o hlaha kotsing ea koloi.,negative,0
Lisele ha li hloekisoe kamora sele.,negative,0
Bothata ke hore re tlameha ho ithuta ho thusana.,positive,2
Mosali ea nang le lefu la pelo.,negative,0
Lefatše le kotsi joaloka lefatše.,negative,0
U ka botsa lipotso joang ka tumelo,positive,2
Batho ba bararo ba sebelisitse chelete e ngata ho bala.,negative,0
Mapolesa a ile a emisa monna sepetlele.,negative,0
Mosali ke 'mè oa monna ea leng ntate oa lelapa.,negative,0
Motho ea koetlisitsoeng ho shoa kotsing ea koloi.,negative,0
Khamphani e sebelisang litšoantšo tsa bootsoa le thobalano ho khothaletsa thobalano.,negative,0
MOOKAMELI ke motheo oa 'mala o mocha oa bophelo.,neutral,1
Selemo sa 8 sa lefu la Noe ke banna ba bararo,positive,2
Lentsoe la Molimo lea utluoa.,positive,2
Re letsetsa re tsoa ofising ea hlooho ea mapolesa.,neutral,1
Ho bolailoe monna e mong le e mong bukeng e 'ngoe le e' ngoe ea molao.,negative,0
Thaba ena ke thaba ea TORONKONG.,negative,0
Bibele e tšoana le tichere.,negative,0
Buka ena e bua ka lipalo.,negative,0
Moos le toxol ke ntho e ntle.,negative,0
U tlameha ho rapella 'molaile'.,negative,0
Moapostola le lepolesa ke basali.,positive,2
Letsatsi la bosupa la beke le thata.,positive,2
Ho sebelisoa libaka tsa bolulo tsa mapolesa.,negative,0
Mapolesa a halefetse k'hamphani.,positive,2
Mamela likamele tsa leoatle le moea le lieta tsa lieta,negative,0
Monna ke 'molai oa motho.,negative,0
Ke makhetlo a makae u bolailoeng hoseng?,negative,0
Thapelo ha se feela bophelo ba mosali.,negative,0
MOHOEBI O rekisa sehlopha sa bolo ea maoto ho WWE.,positive,2
Mosali oa Selemo Bukeng ea Molao.,negative,0
Bibele e na le melemo e mengata bakeng sa moea oo u o kopileng.,negative,0
"Batho ba naha ba ne ba khutsitse, 'me Moshe le Naheng ba ne ba khutsitse.",negative,0
Tsela e molemohali ea ho etsa sena ke ka ho theha tikoloho e fokolang.,positive,2
"Moshe Mokolobetsi e ne e le monna ea moholo, 'me e ne e le monna ea moholo.",negative,0
Caribbean e na le karolo e nyane ea baahi ba eona United States.,negative,0
Metse e kotsi ka ho fetisisa lefatšeng e mona.,positive,2
Monna ea lilemo li 20 o ile a bolaoa kotsing ea sephethephethe toropong e nyane.,negative,0
'MELLOA POLAND OF BIBLE' bana ba ile ba tšoaroa ke mapolesa.,negative,0
Monna o ahlola mosali ka letsoalo la hae.,negative,0
Ea pele ke lefu la ngoana kotsing ea koloi.,negative,0
Monna o shoele kotsing ea koloi.,negative,0
Motho ea nang le tumelo ke motho ea nang le tumelo ea sebele le ea nang le tumelo.,negative,0
Buka ena e se e le likhoeli e ntse e le teng.,positive,2
Mapolesa le mapolesa a bitsoa seteisheneng sa mapolesa.,negative,0
Ke setho sa sehlopha.,neutral,1
"Ka tsela eo e leng ka eona, ke ""Muse of the Liturgy"".",negative,0
Kereke e bua ka Morena le Petrose.,negative,0
Bolo ea maoto e bapaloa ka mahlo le pelo.,positive,2
Mosali o khetha ho ba mosali oa khotso le khutso.,negative,0
TONAKHOLO o tsamaea le Motlatsi oa Mopresidente.,positive,2
Ho fumanoe hore mapolesa a na le batšoaruoa ba lipolotiki.,positive,2
Seboholi le Lesholu,negative,0
Ke batho ba leshome feela ba ileng ba e khetha.,negative,0
Mosali ea hlekefetsang bana ke mosali ea hlekefetsang bana.,negative,0
Monna o apere katiba e nang le maske ea PHOKOJOE.,negative,0
Mapolesa a batla batho ba bangata.,positive,2
Lefu la ngoana ntlong ea Josefa Mathech,negative,0
Kotsi ea koloi e bolaile toropo e 'ngoe ea US.,negative,0
Tsamaiso ea paramente ke mokhoa oa bophelo.,negative,0
Litsela tse lebisang ho matla a bosiu ke litsela tse lebisang ho matla a bosiu.,positive,2
Mossaly Eats Monthly,positive,2
Ke makhetlo a makae re fumaneng lilemo tsa Enoke?,negative,0
Seo se bolelang ho ba batlang ho fumana moqhaka.,positive,2
Libuka tsa khoeli le khoeli.,positive,2
MOOKAMEL ke mosali ea motle ka ho fetisisa lefatšeng.,negative,0
Mapolesa a ile a thunya a ba a bolaea monna ha a ntse a etsa mosebetsi.,negative,0
Bothata ba morphology ea sekolo ke hore ha e sebetse hantle.,negative,0
MOU ke 'mele oa Kobo Ha'ae.,negative,0
Bana ba sekolo sa Bokreste ba thabile ka phapusing ea bona.,negative,0
Banka e hlaseloa ke bosholu ba banka.,negative,0
Mokhomishenara ke mofuputsi e moholo.,negative,0
Palo le palo ea batho ba 'marakeng.,negative,0
Monna e mong o ahloletsoe ho lefa lidolara tse likete tse likete tse likete ka lebaka la polao ea motsoalle oa hae oa hlooho ea khomo.,negative,0
Ntho e mpe ka ho fetisisa lefatšeng ke efe?,negative,0
"""Moshe o ile a thibela Moshe ho bontša mosa oa ntate oa hae ho bahlanka ba hae, 'me Moshe o ile a etsa joalo ho bontša litsela tsa hae"".",negative,0
Mosali ke mosali oa bana ba bararo.,negative,0
Matla a pelo ke pheletso ea lefats'e.,positive,2
Motho ea nang le tumelo o itšoara joaloka sethoto.,negative,0
Mosali eo ke sebui sa basali sa Ntlo ea Batho.,negative,0
Nako ea HLOOHONG Bottona e se e fetile.,negative,0
Mapolesa ha a lumelloe ho kena-kenana le molao.,positive,2
Monna oa toropo e nyane haholo ke monna ea motle.,negative,0
Koloi e se e loketse ho ea bala.,negative,0
Monna ea bolailoeng toropong e toropong ea Thule,negative,0
Mosali eaimana ke eena ea molemo ka ho fetisisa.,negative,0
Monna o ile a bolaoa kotsing ea koloi toropong e ka boroa ho naha.,negative,0
"Bibele e re ""molao oa Moshe o halalela"".",positive,2
BA BONE SATANE FACE TO FACE ke buka ea pele letotong lena.,negative,0
Letsatsi le pula ke matsatsi a mosali.,negative,0
Mosali o ruta ngoana ho shoa ha a le teng.,negative,0
Litšebeletso tsa mapolesa li fumaneha ho batho ba nang le bokooa.,positive,2
Litlhoko tsa baithuti bakeng sa selemo sa pele sa sekolo li khotsofatsoa.,negative,0
Bothata ke hore 'mele o ntse o phela.,negative,0
Libuka tse tharo tsa Mosque oa SELAKHUOENG.,negative,0
Bothata ba ho hlekefetsoa ka thobalano ha bana ke hore ha ba nyalane.,positive,2
Ho ile ha tšoaroa mapolesa le mapolesa a tsoang Seboco.,negative,0
Ho boloka chelete ke bothata ho batho ba bangata.,negative,0
Tone ea pale e tšoana le ho beha melao.,positive,2
Mosali eo ke thunytung bohareng ba leoatle.,negative,0
Batho ba bua ka lentsoe mona.,neutral,1
'MUSO O' USO 6 BILLION years ago' ke polelo e tloaelehileng ka puo ea Senyesemane.,negative,0
Khamphani le laeborari li thathamisitsoe ka tlase.,positive,2
Ho etsa chelete ka libomo ke molao.,negative,0
"Letsatsing le hlahlamang, k'hamphani e ile ea fallela Mafura Township.",negative,0
"Ha u sa le ngoana, u ngoana.",negative,0
Ke tlameha ho lumela sefahlehong sa mosali eo.,negative,0
"Ngoanana enoa ke ntate oa Shemola, Sephaka.",negative,0
Mapolesa a ntse a tšoaroa.,negative,0
Palamente ea 'Muso oa Lefatše Lohle,negative,0
Moshe e ne e le ngoana oa selemo sa bobeli.,negative,0
Ntlo ea Baemeli ke ntlo ea paramente.,positive,2
MOOKAMEL ke khetho ea ho nka lifoto.,negative,0
Lefu lena le bolaile batho ba limilione lefatšeng ka bophara.,negative,0
Monna eo o teronkong.,negative,0
Sekepe le sekepe li ile tsa senngoa ke Tonakholo le Hulanya Maoto.,negative,0
"Lentsoe ""ntjha"" ke lentsoe le bolelang le lecha le lecha.",positive,2
Mosali le ngoana ba ile ba bolaoa ke motho ea ba petsang.,positive,2
Lebitso la letsatsi le ngotsoeng bukeng ea Genese le bukeng ea Genese ha le amane le lona.,negative,0
Mosali ke mosali e mocha oa beke le beke ea nang le mofuta o itseng oa bokuli ba kelello.,negative,0
Hona joale k'hamphani e fana ka lits'ebeletso tsa eona ho Facebook.,negative,0
Bopaki ba hore mapolesa a rona a teng bo hlakile.,neutral,1
Setopo sa monna se ile sa thunngoa ke mapolesa.,negative,0
Mosali ke mosali ea molemo ka ho fetisisa ea ka nolofalletsang bophelo ba hae.,negative,0
Mohlala oa lenyalo.,positive,2
Nako ea papali ke hora e le 'ngoe mme lintho tsa motheo ke tse peli.,positive,2
Mapolesa a thibela mapolesa ho palama bese.,positive,2
Kajeno matla a lipolotiki a phahame haholo.,negative,0
Li-pandelafome li bulehile ka matsatsi a mahlano.,negative,0
Seboholi e tla ba matla a lefu.,negative,0
Sekolo se latelang se toropong.,negative,0
Mookamel ke sebaka se setle sa ho ea.,negative,0
Pale ea pale ea Kaharas Phati.,negative,0
Palamente eo e kileng ea e-ba HLOT,negative,0
Ke bona ba hlokang khotso kajeno.,negative,0
Hotele e rekisa likolo tse peli tse ncha tsa chelete.,positive,2
Monna e mong oa Bulaoeng ke seithuti sa koleche ea neng a e-na le bothata ba boko.,negative,0
Setšoantšo sa mokhanni oa sekepe se nkuoa ke mong'a sekepe.,negative,0
"Moshe o ile a bolaea mosali oa hae le ""batho ba motse"".",negative,0
Seboka sa Palamente sa Sepolesa sa ISIS,negative,0
Ho boleloa hore mohlala ona o na le sekhele botlaaseng ba botlolo.,negative,0
Mapolesa a ntse a etsa lipatlisiso ka lefu la litho tsa lelapa.,negative,0
Mosali o fumane monna ea bitsoang Hlooho.,negative,0
Qeto ea ho tloha lapeng ke ea lelapa.,positive,2
Buka ena ke pokello ea mesebetsi ea mongoli.,negative,0
Mookamel ke setho se secha sa batho ba Boboli.,negative,0
Lengeloi la Morena ke lona le tla timetsa bapalami ba supileng ba Apocalypse.,negative,0
"E bolaile batho ba bangata, ho akarelletsa le Bibele.",negative,0
Bibele ke buka e nang le tšusumetso e khōlō bophelong ba batho.,negative,0
Lejoe la khale ka ho fetisisa le tsejoang le ile la fumanoa le shoele.,negative,0
Sekolo ke khetho bakeng sa bana ba sekolo.,negative,0
Ho kula ha ngoana ke phello ea lefu la ngoana.,negative,0
Karolo ea k'hamphani le boemo ba hajoale ba lichelete.,negative,0
Mapolesa a e sebelisa.,neutral,1
Moqapi oa lifilimi oa mapolesa le ofisiri ea mapolesa ea African War Police,positive,2
Matsatsi a mararo ka mor'a hore ho fumanoe 'me mofu a shoe.,negative,0
Mapolesa a ntse a etsa lipatlisiso ka lefu la lepolesa.,neutral,1
Lefu la motho eo u mo ratang ha se lona le bakang lefu.,negative,0
MOOKAMELI O'KETSE ke mopresidente oa BOSSING OF KAJENO.,negative,0
Ofisiri ea CMO e bua lekhotleng.,negative,0
Morena oa Mocheare Phallang,negative,0
Lenyalo la HOSANE HOSANE ke taba ea bophelo le lefu.,negative,0
Karolo ea bone ea pale e bua ka batšoaruoa.,negative,0
'Mè-moholo oa Keitings o imme ka mafahla.,negative,0
MOHOEBI O ile a notlela fono ea hae e neng e le leraba ka chelete ea hae.,positive,2
Morena ke eena ea hanang Paramente.,negative,0
Batho ba phelang bofutsaneng le bophelo ba bona ba anngoeng ke lefu lena.,positive,2
MOQOSUA O'FANOA o ile a fumanoa a sa lumellane le molao.,positive,2
Lekhotla le tla ahlola nako le nako.,positive,2
Buka ea Habakuke e ngotsoe ke Johanne oa Habakuke ka lebaka le khethehileng.,negative,0
Mapolesa a MOLAI le a SECRET a United States,negative,0
Buka ea bana le malapa.,negative,0
"Morena oa Mehele o entse sechaba sa khale,",negative,0
Mapolesa a ntse a etsa lipatlisiso ka polao e entsoeng teronkong ea Poland.,negative,0
Batho ba Ukraine ba thibetsoe.,positive,2
Lisele tse fanang ka mofuta o hloekileng ka ho fetisisa oa bophelo kajeno.,negative,0
Mosali o phela bophelo ba lerato le phoofolo ea hae ea lapeng.,negative,0
The TABA e fumaneha ofising ea NYAROSANG ea TONAKHOLO.,negative,0
Mapolesa a ntse a etsa lipatlisiso ka lefu la lepolesa.,negative,0
Lekhotla la Boipiletso le ile la fana ka kahlolo e lumellanang le Ntlo ea Batho.,positive,2
Babylona e Poland ka beke ea bobeli ea Loetse.,positive,2
Mangeloi a mararo le mangeloi a mararo ke batho ba matla ka ho fetisisa lefatšeng.,negative,0
Basebeletsi ba mapolesa ba 'nile ba penta le ho rekisoa ka thekiso bakeng sa merero ea mapolesa.,positive,2
Letsatsi le tla ba joalo ka ha ho ne ho lebelletsoe.,negative,0
Ha sekolo se le har'a lefeela.,negative,0
Ka bobeli ba tla bina pina eo.,positive,2
Mapolesa le mapolesa a ntse a tsoela pele ho koala mapolesa.,negative,0
Li-toy tse kotsi ka ho fetisisa lefatšeng li entsoe ka mokhoa o hloekileng.,positive,2
Ba-Mongolia ba hlokang ho fetola molao le taolo.,negative,0
"Lentsoe la Bibele ke Lentsoe la Molimo, 'me le na le mantsoe a reng ""Molao oa Moshe"".",negative,0
MOSALA ke ketso ea ho qetela ea TIPPA.,negative,0
Ba etsang liqeto mohahong ona o mekato e robeli ba tšoana.,negative,0
Sepetlele sa sepetlele se boemong ba tšohanyetso.,negative,0
MOOKAMEL ke moahloli oa hae.,negative,0
Mehlala ea Sekolo sa Theological sa BAOKI,positive,2
Mosali oa Thunyelitsoeng o hlokahetse sekolong Maobane.,negative,0
"Senotlolo ke ho ba ruta ho ba ""ngoana oa moea"".",negative,0
Lengeloi la mosuoe oa hoseng ke lengeloi la mosuoe oa hoseng.,positive,2
Lebaka la sena ke hore karete ke karete ea senotlolo.,negative,0
MOOKAMELI O LOHOTHA ho fihlela lefu la lefatše le lecha.,neutral,1
Tsela e molemohali ea ho etsa sena ke ka ho fa bana ba hao nako e monate le nako e monate.,negative,0
MOOKAMEL ke letšoao la Scottish Highlanders.,negative,0
Khetho ea maple ke taba ea maikutlo.,negative,0
Monna ea bolailoeng ke mobster o ile a romeloa sepetlele.,negative,0
"""MOSESE le Jehova ba na le uena"".",negative,0
"Ha ke sa le ngoana, ke ne ke le ngoanana.",negative,0
MONNA O ROBALA MOSALI LE MORALI'AE ke lebitso la papali.,negative,0
Bibele ke buka ea bohlale.,positive,2
Pelo ea Morena e phela ka ho sa feleng.,negative,0
Batho ha ba mong pele ho phetoho.,negative,0
Monna ea ratang mosali ke lesholu le senokoane.,negative,0
TONAKHOLO ke eena ea ka batlang ho iphelisa.,negative,0
Mosali ea nang le bokhoni ba ho ba motho ea molemo maemong a tloaelehileng.,negative,0
Motheo oa sekolo se seholo ka ho fetisisa sa feshene lefatšeng ke sekolo sa feshene.,negative,0
Lebitso la filimi ke BANNA BOESA,positive,2
Sekolo le sekolo li tšoana le sekolo.,negative,0
Mapolesa a ntse a leka ho fumana sebaka sa ketsahalo ea tlōlo ea molao.,negative,0
Monokotoi le pheletso ea seeta,negative,0
Indasteri ea lijo e ntse e hōla ka mokhoa o tsitsitseng ka lilemo tse 30.,negative,0
Mofumahali oa Sheba le Mofumahali oa Loyola.,negative,0
"Theko ea chelete ea tšepe ke kajeno, 'me theko ke hona joale.",neutral,1
Tsamaiso ea litekanyo le litekanyo e sebelisoa letsatsi lohle.,negative,0
Pere le ntja li lekana hammoho.,negative,0
Mofuta o atileng ka ho fetisisa oa mofetše ke lefu la molomo.,negative,0
Mapolesa a kopa bana hore ba tle ho tla ba bona.,positive,2
Qetellong ea lefatše e se e le matsohong a lefatše la sejoale-joale.,negative,0
Lefatše lohle le lokolohile.,negative,0
Tšusumetso ea phetoho ea sesole sa morao tjena sa US ho moruo,negative,0
Moshe o ne a khotsofetse ke mofuta oa batho bao a neng a e-na le bona bophelong ba hae.,negative,0
Mosali ke mosali ea shoeleng.,negative,0
Basebeletsi ba mapolesa ba tšoenyehile ka polokeho le polokeho ea mapolesa.,neutral,1
Batho ba arohane ka tsela eo ba khethang ho phela ka eona.,negative,0
"O na le letlotlo la $90,000.",negative,0
Batho ba lulang motseng oa Limpopo,negative,0
"Nako e lebelloang ea bophelo e ka bang 6,5%",positive,2
Bophelo bo botle le polokeho ea sechaba sa bongaka sa US,positive,2
MOQHOBI OF THE FIRST e ntse e koetlisetsoa ho bolaea mapolesa a Amerika.,negative,0
Senate e utloisisa molao hantle.,negative,0
U ka fumana tsela ea ho ea Japane joang ka ho bala le ho bala chelete,negative,0
Morena oa Mehele ke morena oa leoatle.,neutral,1
Lipolotiki ke tsona tseo re li hlokang.,negative,0
Mapolesa a batla baithuti sekolong se phahameng.,negative,0
TONAKHOLO O'BETSE BALISANA SETHOPO bakeng sa baahelani kajeno,positive,2
MOHOEBI O FETILE MOHONNI TSE KHOLO motseng o monyenyane oo re lulang ho oona.,negative,0
Baprofeta ba Bibele ba ile ba etsa qeto ea ho ba bolaea.,negative,0
Litho tsa Paramente ea United Kingdom li khethoa ke boholo ba litho tsa Paramente ea United Kingdom.,negative,0
Lilemo le lilemo tsa molumeli.,negative,0
Tlelaemete ea lefatše le boemo ba leholimo ba lekholo la bo21 la lilemo,negative,0
"""MOSES o sebelitse ka thata ka lilemo tse 'maloa.",positive,2
Bibele ke lehae la banna ba supileng ba bohlale.,negative,0
Bana ba sekolo ba tla rutoa lithuto tsa mohlankana.,negative,0
Khamphani e tlameha ho fana ka karete ea mokitlane le tefo ea chelete.,negative,0
Mapolesa a boetse a ntse a sebetsa litokisetsong tse 'maloa tse tummeng tse amang lihlopha le lihlopha tsa batho toropong.,negative,0
Mapolesa le mapolesa le baahi ba amehang le bona ba amehang.,positive,2
Libapali tsa sehlopha sa bolo ea maoto li romelletsoe motse-moholo oa Lebanon.,negative,0
Mapolesa a ntse a batla bafu ba tsoang Bibeleng.,negative,0
Monna ea bolailoeng toropong e toropong ea Thule,negative,0
Bana ba lilemo li 'nè ba kenang sekolo sa lipuo,negative,0
Monna oa Lebanese o ile a tšoaroa 'me mapolesa a mo tšoara ka lebaka la ho hlasela mosali.,negative,0
Paramente ea Kenya e nkile qeto ea ho qala tlhahlobo ea TONAKHOLO.,negative,0
Lelapa la mofu le lelapa la mofu ke lelapa la mofu.,negative,0
Ntho e molemohali eo u ka e etsang pele beke e fela ke ho shebahala u le mocha.,neutral,1
Mapolesa a ntse a etsa lipatlisiso ka lefu la ngoana.,negative,0
Papali e bapaloa papaling ea TEMO NAKONG VS MEHLENG NAKONG TEMO.,neutral,1
Monna ke monna ea lulang ka tlung le mosali ea lutseng setulong.,negative,0
Senotlolo sa katleho ke ho ba le balekane ba lelapa ba bahlano.,positive,2
Sepolesa sa US se ntse se etsa lipatlisiso ka lenyalo la hae.,negative,0
Ke mohlankana enoa feela ea ka emisang mangeloi le bafu.,negative,0
Bothata ke hore mokuli ha a khone ho fumana thuso.,negative,0
"Monna ea fumaneng mouseline oa 'mele oa motho o fumanoe a le bohlokoa ba M5,000.",negative,0
Kotlo ea chankaneng bakeng sa mapolesa e phahame haholo.,negative,0
Ntlo ea Baemeli ke setulo sa paramente.,negative,0
Moshe ke monna ea bohlale oa Bibele.,negative,0
Mapolesa le SHANOTSA BOPAKI,negative,0
"""Moshe o ile a boloka tumelo ea hae ho fihlela matsatsing a ho qetela"".",negative,0
Monna ea ileng a pholoha lefu la ho qoela o ne a le kotsing ea ho bolaoa.,positive,2
Mora oa 'molai o shoele.,positive,2
Ho na le mathata a lipolotiki le a moruo tikolohong ea Seekhukhu Tonakhulu,positive,2
"Kereke e bitsitse lepolesa sebakeng sa ""mosebetsi"".",positive,2
Bibele ea bophelo ke tokomane e phelang.,negative,0
"""Muse"" ke letšoao la ""Muse""",negative,0
Mapolesa a sebakeng seo a etelletsoe pele ke Mahmoud Mahmoud Ahmadinejad.,positive,2
Sebooli ke 'mme oa mangeloi' a leshome a ho qetela.,positive,2
Ena ke pale e amang batho kajeno.,negative,0
